dcs_id	dcs_lemma_iast	slp1	normkey	in_cdsl	token_count	grammar
157942	bhāṣ	BAz	BAz	1	34	1. P.
158028	lubh	luB	luB	1	34	4. Ā.
159885	ārabh	AraB	AraB	1	34	1.Ā.,1.P.
161471	nivas	nivas	nivas	1	34	1.P.,1.Ā.
163310	vijñā	vijYA	vijYA	1	34	9.P.,9.Ā.
166143	vīra	vIra	vIra	1	34	m
170078	adhi	aDi	aDi	1	34	ind
7825	adhas	aDas	aDas	1	33	ind
20217	parvata	parvata	parvata	1	33	mn
23546	kisalaya	kisalaya	kisalaya	1	33	mn
28612	nīla	nIla	nIla	1	33	adj
31887	amṛta	amfta	amfta	1	33	n
32676	ari	ari	ari	1	33	m
44133	namas	namas	namas	1	33	n
53303	arthin	arTin	arTin	1	33	adj
63327	itas	itas	itas	1	33	ind
65999	rajas	rajas	rajas	1	33	n
70727	rādhā	rADA	rADA	1	33	f
92905	pāna	pAna	pAna	1	33	n
102755	sthala	sTala	sTala	1	33	n
116251	vrata	vrata	vrata	1	33	n
122659	vid	vid	vid	1	33	adj
138269	vilāsa	vilAsa	vilAsa	1	33	m
154182	baka	baka	baka	1	33	m
157293	bhuj	Buj	Buj	1	33	6. P.
158014	rud	rud	rud	1	33	1. P.
158202	anusṛ	anusf	anusf	1	33	1.Ā.,1.P.,3.P.
164192	kvacid	kvacid	kvacid	0	33	ind
6087	aṅka	aNka	aNka	1	32	mn
12894	kavi	kavi	kavi	1	32	m
23133	kāṣṭha	kAzWa	kAzWa	1	32	n
26430	bhrū	BrU	BrU	1	32	f
30275	samudra	samudra	samudra	1	32	m
48482	bhagavat	Bagavat	Bagavat	1	32	adj
51765	cira	cira	cira	1	32	adj
53322	ardha	arDa	arDa	1	32	mn
58281	ānanda	Ananda	Ananda	1	32	m
74628	vartin	vartin	vartin	1	32	adj
75053	vallabha	vallaBa	vallaBa	1	32	adj
80727	lajjā	lajjA	lajjA	1	32	f
82926	tulya	tulya	tulya	1	32	adj
105151	sarvatra	sarvatra	sarvatra	1	32	ind
116840	śaraṇa	SaraRa	SaraRa	1	32	n
135459	kṣaya	kzaya	kzaya	1	32	m
137478	muṣṭi	muzwi	muzwi	1	32	mf
147893	bāla	bAla	bAla	1	32	adj
149085	bṛhat	bfhat	bfhat	1	32	adj
149176	brahman	brahman	brahman	1	32	n
156165	kup	kup	kup	1	32	4. Ā.
159711	ākṛṣ	Akfz	Akfz	1	32	1.Ā.,1.P.,6.P.,4.P.
166894	vipra	vipra	vipra	1	32	m
6690	aṭavī	awavI	awavI	1	31	f
9718	adhvan	aDvan	aDvan	1	31	m
10561	anila	anila	anila	1	31	m
11727	antaḥpura	antaHpura	antaHpura	1	31	n
15897	padma	padma	padma	1	31	mn
18997	parijana	parijana	parijana	1	31	m
21005	aparādha	aparADa	aparADa	1	31	m
26133	bhojana	Bojana	Bojana	1	31	n
27173	matsya	matsya	matsya	1	31	m
28931	nṛpa	nfpa	nfpa	1	31	m
33685	nārī	nArI	nArI	1	31	f
38335	ūti	Uti	Uti	1	31	f
49250	bhavana	Bavana	Bavana	1	31	n
56494	udaya	udaya	udaya	1	31	m
61697	aho	aho	aho	1	31	ind
71129	rāṣṭra	rAzwra	rAzwra	1	31	mn
73217	yatna	yatna	yatna	1	31	m
78223	māṃsa	mAMsa	mAMsa	1	31	n
105710	sahas	sahas	sahas	1	31	n
114849	śakya	Sakya	Sakya	1	31	adj
126317	śuci	Suci	Suci	1	31	adj
139904	pratīkāra	pratIkAra	pratIkAra	1	31	m
140733	prabhā	praBA	praBA	1	31	f
157336	śī	SI	SI	1	31	4. Ā.
158840	sah	sah	sah	1	31	1. P.
160546	upaviś	upaviS	upaviS	1	31	6.P.
160644	upasthā	upasTA	upasTA	1	31	1.P.,1.Ā.
162979	prayuj	prayuj	prayuj	1	31	7.Ā.,7.P.
163648	visṛj	visfj	visfj	1	31	6.Ā.,6.P.,1.P.,4.Ā.
165581	sambhū	samBU	samBU	1	31	1.P.,1.Ā.
170864	pari	pari	pari	1	31	ind
175810	saṃjīvaka	saMjIvaka	saYjIvaka	1	31	m
10080	anala	anala	anala	1	30	m
10769	anugraha	anugraha	anugraha	1	30	m
20534	anyonya	anyonya	anyonya	1	30	adj
25677	bhūṣaṇa	BUzaRa	BUzaRa	1	30	n
27462	nimitta	nimitta	nimitta	1	30	n
42371	dhānya	DAnya	DAnya	1	30	n
43867	nadī	nadI	nadI	1	30	f
48584	bhaṅga	BaNga	BaNga	1	30	m
59556	ārdra	Ardra	Ardra	1	30	adj
62736	āśrama	ASrama	ASrama	1	30	mn
78927	māna	mAna	mAna	1	30	n
87781	jaya	jaya	jaya	1	30	m
93472	pāta	pAta	pAta	1	30	m
158867	bhañj	BaYj	BaYj	1	30	4. P.
159738	ācar	Acar	Acar	1	30	1.P.,1.Ā.
159776	ādiś	AdiS	AdiS	1	30	6.Ā.,6.P.
160400	upadiś	upadiS	upadiS	1	30	6.Ā.,6.P.
160774	e	e	e	1	30	2.P.
165182	samāgam	samAgam	samAgam	1	30	6.P.,1.P.,1.Ā.
167156	akṣi	akzi	akzi	1	30	n
206295	kiṃtu	kiMtu	kintu	1	30	ind
29763	samāna	samAna	samAna	1	29	adj
38219	uṣṇa	uzRa	uzRa	1	29	adj
39042	ṛṣi	fzi	fzi	1	29	m
40221	śrama	Srama	Srama	1	29	m
54714	avasthā	avasTA	avasTA	1	29	f
59234	āyus	Ayus	Ayus	1	29	n
62658	āśaya	ASaya	ASaya	1	29	m
62866	āsana	Asana	Asana	1	29	n
65423	rakṣā	rakzA	rakzA	1	29	f
69870	rahasya	rahasya	rahasya	1	29	n
80344	lakṣmī	lakzmI	lakzmI	1	29	f
82070	tāvat	tAvat	tAvat	1	29	adj
83387	tejas	tejas	tejas	1	29	n
84415	tris	tris	tris	1	29	ind
87469	janapada	janapada	janapada	1	29	m
92416	dhātu	DAtu	DAtu	1	29	mn
103343	snāna	snAna	snAna	1	29	n
119695	svapna	svapna	svapna	1	29	mn
125579	graha	graha	graha	1	29	mn
126382	śubha	SuBa	SuBa	1	29	adj
134259	kleśa	kleSa	kleSa	1	29	m
136861	mukhya	muKya	muKya	1	29	adj
143826	purā	purA	purA	1	29	ind
148892	bāhya	bAhya	bAhya	1	29	adj
156118	arh	arh	arh	1	29	1. Ā.
156931	grahaṇa	grahaRa	grahaRa	1	29	n
157720	anugrah	anugrah	anugrah	1	29	9.P.,1.P.,9.Ā.
158208	sphur	sPur	sPur	1	29	6. Ā.
158765	pūjay	pUjay	pUjay	0	29	10. Ā.
161308	nipat	nipat	nipat	1	29	1.P.,1.Ā.
161481	nivṛt	nivft	nivft	1	29	1.P.,1.Ā.
167768	niveday	niveday	niveday	0	29	10.P.,10.Ā.
203043	anantaram	anantaram	anantaram	1	29	ind
7472	athavā	aTavA	aTavA	1	28	ind
16120	payas	payas	payas	1	28	n
18611	paraspara	paraspara	paraspara	1	28	adj
22065	abhāva	aBAva	aBAva	1	28	m
45037	upadeśa	upadeSa	upadeSa	1	28	m
56446	udāra	udAra	udAra	1	28	adj
61805	ākula	Akula	Akula	1	28	adj
63860	icchā	icCA	icCA	0	28	f
64740	yugala	yugala	yugala	1	28	mn
67242	loha	loha	loha	1	28	mn
70771	rādhikā	rADikA	rADikA	1	28	f
76933	vāyu	vAyu	vAyu	1	28	m
98904	sūnu	sUnu	sUnu	1	28	m
99128	sūtra	sUtra	sUtra	1	28	n
105161	sarvathā	sarvaTA	sarvaTA	1	28	ind
108599	hara	hara	hara	1	28	m
109983	hita	hita	hita	1	28	adj
113917	sma	sma	sma	1	28	ind
115776	śanais	SanEs	SanEs	1	28	ind
116789	śayyā	SayyA	SayyA	1	28	f
127205	śūra	SUra	SUra	1	28	m
129464	gamana	gamana	gamana	1	28	n
131105	śaśin	SaSin	SaSin	1	28	m
131915	śilā	SilA	SilA	1	28	f
134074	kratu	kratu	kratu	1	28	m
137589	mūṣika	mUzika	mUzika	1	28	m
142352	vetana	vetana	vetana	1	28	n
156117	arc	arc	arc	1	28	1. Ā.
156177	kalpay	kalpay	kalpay	0	28	10. Ā.
157044	ghana	Gana	Gana	1	28	mn
157338	su	su	su	1	28	6. P.
158270	av	av	av	1	28	1. Ā.
159926	ālocay	Alocay	Alocay	0	28	10.P.,10.Ā.
159985	āśri	ASri	ASri	1	28	1.P.,1.Ā.
161374	nirgam	nirgam	nirgam	1	28	6.P.,1.P.,1.Ā.
163082	praśaṃs	praSaMs	praSaMs	1	28	1.P.,1.Ā.
163102	prasad	prasad	prasad	1	28	1.P.,1.Ā.
163568	vilas	vilas	vilas	1	28	1.P.
164634	vyāpāday	vyApAday	vyApAday	0	28	10.P.
202659	ūrdhvam	UrDvam	UrDvam	1	28	ind
9736	adhvara	aDvara	aDvara	1	27	m
16581	sattva	sattva	sattva	1	27	n
24454	kupya	kupya	kupya	1	27	n
32142	ambhas	amBas	amBas	1	27	n
34763	nikara	nikara	nikara	1	27	m
36896	maraṇa	maraRa	maraRa	1	27	n
38665	ṛta	fta	fta	1	27	n
47808	vikāra	vikAra	vikAra	1	27	mn
64316	ucita	ucita	ucita	1	27	adj
67508	vaṃśa	vaMSa	vaMSa	1	27	m
68224	vaṇij	vaRij	vaRij	1	27	m
71294	ripu	ripu	ripu	1	27	m
76817	vāma	vAma	vAma	1	27	adj
91641	dhanamitra	Danamitra	Danamitra	1	27	m
95032	pitta	pitta	pitta	1	27	n
95369	jyotis	jyotis	jyotis	1	27	n
97910	sura	sura	sura	1	27	m
105325	savitṛ	savitf	savitf	1	27	m
106051	siddha	sidDa	sidDa	1	27	m
110524	hṛd	hfd	hfd	1	27	n
134091	krama	krama	krama	1	27	m
134134	krīḍā	krIqA	krIqA	1	27	f
139476	viṣama	vizama	vizama	1	27	adj
148844	bāṣpa	bAzpa	bAzpa	1	27	mn
149177	brahman	brahman	brahman	1	27	m
156125	āp	Ap	Ap	1	27	1. Ā.
156208	khād	KAd	KAd	1	27	1. Ā.
156217	gal	gal	gal	1	27	1. P.
157373	dāś	dAS	dAS	0	27	5. P.
157422	yaj	yaj	yaj	1	27	2. P.
160242	uddhṛ	udDf	udDf	1	27	1.P.,1.Ā.
161504	niṣad	nizad	nizad	1	27	1.P.,1.Ā.
9398	saṃjñā	saMjYA	saYjYA	1	26	f
11239	anurūpa	anurUpa	anurUpa	1	26	adj
16630	satya	satya	satya	1	26	adj
20810	apatya	apatya	apatya	1	26	n
36742	mandira	mandira	mandira	1	26	n
53613	alaka	alaka	alaka	1	26	mn
63314	itara	itara	itara	1	26	pron
66831	rayi	rayi	rayi	1	26	mf
73965	yamunā	yamunA	yamunA	1	26	f
79540	mālava	mAlava	mAlava	1	26	m
83782	traya	traya	traya	1	26	n
97019	tāta	tAta	tAta	1	26	m
103003	sthira	sTira	sTira	1	26	adj
103868	sambhrama	samBrama	samBrama	1	26	m
106624	suta	suta	suta	1	26	m
110191	hiraṇya	hiraRya	hiraRya	1	26	n
126116	śīta	SIta	SIta	1	26	adj
126171	śītala	SItala	SItala	1	26	adj
127178	śūnya	SUnya	SUnya	1	26	adj
127714	śaila	SEla	SEla	1	26	mn
130231	gātra	gAtra	gAtra	1	26	n
135495	kṣīra	kzIra	kzIra	1	26	n
147037	dāsa	dAsa	dAsa	1	26	m
153111	prāya	prAya	prAya	1	26	m
158901	yudh	yuD	yuD	1	26	2. P.
160044	āhvā	AhvA	AhvA	1	26	6.P.,1.Ā.,4.P.,6.Ā.,4.Ā.
162023	parityaj	parityaj	parityaj	1	26	1.P.,1.Ā.
164351	candana	candana	candana	1	26	mn
165414	sampad	sampad	sampad	1	26	4.P.,4.Ā.
166514	niś	niS	niS	1	26	f
167087	samyak	samyak	samyak	1	26	ind
170034	kaścana	kaScana	kaScana	1	26	pron
6672	añjali	aYjali	aYjali	1	25	m
28101	niśā	niSA	niSA	1	25	f
39519	ekānta	ekAnta	ekAnta	1	25	m
65350	yauvana	yOvana	yOvana	1	25	n
75264	vasā	vasA	vasA	1	25	f
76912	vāyasa	vAyasa	vAyasa	1	25	m
81159	lavaṇa	lavaRa	lavaRa	1	25	n
83600	toya	toya	toya	1	25	n
86273	dṛḍha	dfQa	dfQa	1	25	adj
90624	druma	druma	druma	1	25	m
93767	pāpa	pApa	pApa	1	25	n
93768	pāpa	pApa	pApa	1	25	adj
100456	tvac	tvac	tvac	1	25	f
107063	sukhin	suKin	suKin	1	25	adj
108189	subhaga	suBaga	suBaga	1	25	adj
113951	smara	smara	smara	1	25	m
115060	śaṅkā	SaNkA	SaNkA	1	25	f
118132	veṣa	veza	veza	1	25	m
122928	vinaya	vinaya	vinaya	1	25	m
136454	mūrdhan	mUrDan	mUrDan	1	25	m
139468	viṣāda	vizAda	vizAda	1	25	m
153287	preman	preman	preman	1	25	mn
155624	pravṛtti	pravftti	pravftti	0	25	f
158446	vadh	vaD	vaD	1	25	4. P.
159722	ākhyā	AKyA	AKyA	1	25	4.P.,2.P.,2.Ā.
169708	śvan	Svan	Svan	1	25	m
17	aṃśa	aMSa	aMSa	1	24	m
3741	kṛtya	kftya	kftya	1	24	n
4072	kṛṣṇa	kfzRa	kfzRa	1	24	adj
7704	adri	adri	adri	1	24	m
14074	kāya	kAya	kAya	1	24	m
14154	kārin	kArin	kArin	1	24	adj
26394	bhrātṛ	BrAtf	BrAtf	1	24	m
29753	samādhi	samADi	samADi	1	24	m
36764	manmatha	manmaTa	manmaTa	1	24	m
45282	upabhoga	upaBoga	upaBoga	1	24	m
48975	bhara	Bara	Bara	1	24	m
49686	bhāra	BAra	BAra	1	24	m
62752	āśraya	ASraya	ASraya	1	24	m
64006	īdṛśa	IdfSa	IdfSa	1	24	adj
66051	raṇa	raRa	raRa	1	24	m
81504	lekhā	leKA	leKA	1	24	f
82900	tulā	tulA	tulA	1	24	f
93038	pāka	pAka	pAka	1	24	m
121714	svarga	svarga	svarga	1	24	m
131067	śavas	Savas	Savas	0	24	n
138709	viś	viS	viS	1	24	f
142893	vṛṣṭi	vfzwi	vfzwi	1	24	f
144941	pūjā	pUjA	pUjA	1	24	f
148911	bindu	bindu	bindu	1	24	mn
157296	yam	yam	yam	1	24	6. P.
157408	śaṃs	SaMs	SaMs	1	24	2. P.
157938	bhaj	Baj	Baj	1	24	1. Ā.
158334	anviṣ	anviz	anviz	1	24	6.P.,1.Ā.,4.P.,6.Ā.,1.P.,4.Ā.
159218	hṛṣ	hfz	hfz	1	24	1. P.
160445	upanī	upanI	upanI	1	24	1.P.,1.Ā.
161166	ghṛta	Gfta	Gfta	1	24	n
161476	niveśay	niveSay	niveSay	0	24	10.P.,10.Ā.
163541	viracay	viracay	viracay	0	24	10.P.,10.Ā.
168103	ghāta	GAta	GAta	1	24	m
169782	kathaṃcid	kaTaMcid	kaTaYcid	0	24	ind
176937	mukha	muKa	muKa	1	24	adj
202956	param	param	param	1	24	ind
1435	kanaka	kanaka	kanaka	1	23	n
3385	kūrma	kUrma	kUrma	1	23	m
4073	kṛṣṇa	kfzRa	kfzRa	1	23	m
4545	keśa	keSa	keSa	1	23	m
9341	saṅga	saNga	saNga	1	23	m
30746	samprati	samprati	samprati	1	23	ind
35158	nidhi	niDi	niDi	1	23	m
36182	manuṣya	manuzya	manuzya	1	23	m
38085	ulkā	ulkA	ulkA	1	23	mf
38446	ūrdhva	UrDva	UrDva	1	23	adj
48140	vijaya	vijaya	vijaya	1	23	m
50713	carman	carman	carman	1	23	n
52801	cheda	Ceda	Ceda	1	23	m
57430	ācārya	AcArya	AcArya	1	23	m
68966	vayas	vayas	vayas	1	23	n
74014	yava	yava	yava	1	23	mn
74935	valaya	valaya	valaya	1	23	mn
75677	vahni	vahni	vahni	1	23	m
79021	mānuṣa	mAnuza	mAnuza	1	23	adj
79101	māyā	mAyA	mAyA	1	23	f
81428	lāvaṇya	lAvaRya	lAvaRya	1	23	n
81908	lola	lola	lola	1	23	adj
99803	sevā	sevA	sevA	1	23	f
100472	tvarā	tvarA	tvarA	1	23	f
103761	sambandha	sambanDa	sambanDa	1	23	m
104248	sarasa	sarasa	sarasa	1	23	adj
105163	sarvadā	sarvadA	sarvadA	1	23	ind
106814	sukha	suKa	suKa	1	23	adj
111318	sahāya	sahAya	sahAya	1	23	m
113464	sāhasa	sAhasa	sAhasa	1	23	mn
119248	vyāla	vyAla	vyAla	1	23	m
120951	vyañjana	vyaYjana	vyaYjana	1	23	n
122972	vipāka	vipAka	vipAka	1	23	m
132565	śikhara	SiKara	SiKara	1	23	mn
136408	mūtra	mUtra	mUtra	1	23	n
147038	dāsī	dAsI	dAsI	1	23	f
148927	bimba	bimba	bimba	1	23	mn
150091	pṛṣṭha	pfzWa	pfzWa	1	23	n
150817	prajñā	prajYA	prajYA	1	23	f
150879	praṇidhi	praRiDi	praRiDi	1	23	m
157043	ghana	Gana	Gana	1	23	adj
157237	tṛ	tf	tf	1	23	3. P.
157330	viś	viS	viS	1	23	3. P.
157500	vraj	vraj	vraj	1	23	1. Ā.
157999	ramay	ramay	ramay	0	23	10. Ā.
159468	grāhay	grAhay	grAhay	0	23	10. Ā.
159999	āsāday	AsAday	AsAday	0	23	10.P.,10.Ā.
160141	utpāday	utpAday	utpAday	0	23	10.P.,10.Ā.
160364	upagam	upagam	upagam	1	23	6.P.,1.P.,1.Ā.
161261	nikṣip	nikzip	nikzip	1	23	4.P.,6.Ā.,6.P.
161718	ghna	Gna	Gna	1	23	adj
163503	vibhaj	viBaj	viBaj	1	23	1.P.,1.Ā.
164440	cara	cara	cara	1	23	adj
164878	saṃgam	saMgam	saNgam	1	23	6.P.,1.P.,1.Ā.,6.Ā.
164935	saṃtuṣ	saMtuz	santuz	1	23	4.P.
171298	vañcay	vaYcay	vaYcay	0	23	10. Ā.
202758	nityam	nityam	nityam	1	23	ind
952	kaṇa	kaRa	kaRa	1	22	m
1174	aṃśuka	aMSuka	aMSuka	1	22	mn
1546	kanyakā	kanyakA	kanyakA	1	22	f
1974	kapola	kapola	kapola	1	22	mn
8295	saṃsāra	saMsAra	saMsAra	1	22	mn
26038	bhoga	Boga	Boga	1	22	m
26621	maṅgala	maNgala	maNgala	1	22	n
28842	nūpura	nUpura	nUpura	1	22	mn
33823	nāśa	nASa	nASa	1	22	m
37906	uras	uras	uras	1	22	n
39687	etāvat	etAvat	etAvat	1	22	adj
40060	ojas	ojas	ojas	1	22	n
40948	śreṣṭha	SrezWa	SrezWa	1	22	adj
42948	dhūrta	DUrta	DUrta	1	22	m
48409	bhakti	Bakti	Bakti	1	22	f
49987	bhāvin	BAvin	BAvin	1	22	adj
53032	argha	arGa	arGa	1	22	m
53711	alasa	alasa	alasa	1	22	adj
61859	ākara	Akara	Akara	1	22	m
65252	yoni	yoni	yoni	1	22	mf
68591	vanamālin	vanamAlin	vanamAlin	1	22	m
72794	yakṣa	yakza	yakza	1	22	m
74657	vartman	vartman	vartman	1	22	n
75571	vastu	vastu	vastu	1	22	n
79462	mālā	mAlA	mAlA	1	22	f
79614	rūpya	rUpya	rUpya	1	22	n
94277	pārvatī	pArvatI	pArvatI	1	22	f
99796	sevaka	sevaka	sevaka	1	22	m
101205	dayā	dayA	dayA	1	22	f
105653	sasya	sasya	sasya	1	22	mn
108676	hāra	hAra	hAra	1	22	mn
120940	vyakta	vyakta	vyakta	1	22	adj
127269	śṛṅga	SfNga	SfNga	1	22	n
127850	śauca	SOca	SOca	1	22	n
135408	kṣama	kzama	kzama	1	22	adj
144596	purohita	purohita	purohita	1	22	m
151746	praṇaya	praRaya	praRaya	1	22	m
157174	tap	tap	tap	1	22	4. Ā.
157760	duṣ	duz	duz	1	22	4. Ā.
158098	anuvṛt	anuvft	anuvft	1	22	1.P.,1.Ā.
158535	yāc	yAc	yAc	1	22	1. Ā.
159184	lag	lag	lag	1	22	1. P.
159452	bhaṇ	BaR	BaR	1	22	1. Ā.
159736	ācakṣ	Acakz	Acakz	1	22	1.Ā.,2.Ā.,1.P.
160014	āsthā	AsTA	AsTA	1	22	1.P.,1.Ā.
160196	udi	udi	udi	1	22	2.Ā.,1.Ā.,2.P.,4.P.,1.P.,4.Ā.
161564	nyas	nyas	nyas	1	22	1.Ā.,2.P.,4.P.,1.P.,4.Ā.
163431	vinī	vinI	vinI	1	22	1.P.,1.Ā.
163524	vimuc	vimuc	vimuc	1	22	4.P.,6.Ā.,6.P.,4.Ā.
165409	same	same	same	1	22	2.P.
165621	prabhṛti	praBfti	praBfti	1	22	ind
166387	rai	rE	rE	1	22	m
169970	ha	ha	ha	1	22	ind
204552	samam	samam	samam	1	22	ind
205178	sukham	suKam	suKam	1	22	ind
365	auṣadha	OzaDa	OzaDa	1	21	n
8188	saṃśaya	saMSaya	saMSaya	1	21	m
9129	sakha	saKa	saKa	1	21	m
10058	anartha	anarTa	anarTa	1	21	m
12697	kalpa	kalpa	kalpa	1	21	mn
17266	sadṛśa	sadfSa	sadfSa	1	21	adj
23445	kiraṇa	kiraRa	kiraRa	1	21	m
27125	maṇḍūka	maRqUka	maRqUka	1	21	m
35981	mata	mata	mata	1	21	n
37121	martya	martya	martya	1	21	m
46036	upānta	upAnta	upAnta	1	21	n
46251	umā	umA	umA	1	21	f
47721	viṃśati	viMSati	viMSati	1	21	f
49153	bhava	Bava	Bava	1	21	m
49409	bhasman	Basman	Basman	1	21	n
52742	chidra	Cidra	Cidra	1	21	n
56090	utsāha	utsAha	utsAha	1	21	m
56903	udyāna	udyAna	udyAna	1	21	n
58897	ābharaṇa	ABaraRa	ABaraRa	1	21	n
59273	ārta	Arta	Arta	1	21	adj
61244	astra	astra	astra	1	21	mn
62071	āgāra	AgAra	AgAra	1	21	n
62715	āścarya	AScarya	AScarya	1	21	n
63363	ittham	itTam	itTam	1	21	ind
64367	uccais	uccEs	uccEs	1	21	ind
64889	yuvan	yuvan	yuvan	1	21	m
76638	vādin	vAdin	vAdin	1	21	adj
82616	tīrtha	tIrTa	tIrTa	1	21	mn
83182	tṛṇa	tfRa	tfRa	1	21	n
85494	durjana	durjana	durjana	1	21	m
101731	saumya	sOmya	sOmya	1	21	adj
102096	skandha	skanDa	skanDa	1	21	m
108598	hara	hara	hara	1	21	adj
110826	heman	heman	heman	1	21	n
111820	sāgara	sAgara	sAgara	1	21	m
125541	gaurava	gOrava	gOrava	1	21	n
127138	śulka	Sulka	Sulka	1	21	mn
128736	khaḍga	Kaqga	Kaqga	1	21	mn
137454	mūrkha	mUrKa	mUrKa	1	21	adj
138685	vividha	viviDa	viviDa	1	21	adj
145371	pṛthak	pfTak	pfTak	1	21	ind
148826	bālaka	bAlaka	bAlaka	1	21	m
154308	barhis	barhis	barhis	1	21	mn
154379	bali	bali	bali	1	21	m
158930	lal	lal	lal	1	21	1. Ā.
159616	avalamb	avalamb	avalamb	1	21	1.Ā.,1.P.
159834	prī	prI	prI	1	21	9. Ā.
159925	ālokay	Alokay	Alokay	0	21	10.P.,10.Ā.
160039	āhṛ	Ahf	Ahf	1	21	1.P.,1.Ā.
160140	utpad	utpad	utpad	1	21	4.P.,4.Ā.
160260	bhāvay	BAvay	BAvay	1	21	10. Ā.
161547	nihan	nihan	nihan	1	21	2.Ā.,2.P.,4.P.
163124	prasthā	prasTA	prasTA	1	21	1.P.,1.Ā.
164962	saṃdhā	saMDA	sanDA	1	21	3.Ā.,1.P.,3.P.
166113	vāri	vAri	vAri	1	21	n
171455	no	no	no	1	21	ind
1243	kaṇva	kaRva	kaRva	1	20	m
3249	kūṭa	kUwa	kUwa	1	20	mn
6278	aṅguli	aNguli	aNguli	1	20	mf
8368	saṃskāra	saMskAra	saMskAra	1	20	m
12155	kartṛ	kartf	kartf	1	20	adj
14658	paṅka	paNka	paNka	1	20	mn
17072	sattrin	sattrin	satrin	1	20	m
20333	andha	anDa	anDa	1	20	adj
24608	kumbha	kumBa	kumBa	1	20	m
26578	magadha	magaDa	magaDa	1	20	m
38368	ūru	Uru	Uru	1	20	mf
44669	navan	navan	navan	1	20	adj
44912	upacāra	upacAra	upacAra	1	20	m
46945	vāsa	vAsa	vAsa	1	20	m
47140	vāhana	vAhana	vAhana	1	20	n
47856	vikrama	vikrama	vikrama	1	20	m
50738	cala	cala	cala	1	20	adj
56683	uddeśa	uddeSa	uddeSa	1	20	m
59245	āyudha	AyuDa	AyuDa	1	20	mn
62035	āgama	Agama	Agama	1	20	m
62598	āśā	ASA	ASA	1	20	f
65194	yogya	yogya	yogya	1	20	adj
65413	rakṣaṇa	rakzaRa	rakzaRa	1	20	n
66612	rabhasa	raBasa	raBasa	1	20	m
68266	vatsa	vatsa	vatsa	1	20	m
70684	rātra	rAtra	rAtra	1	20	mn
72510	moha	moha	moha	1	20	m
74227	yaṣṭi	yazwi	yazwi	1	20	fn
75403	vasumatī	vasumatI	vasumatI	1	20	f
84604	dīna	dIna	dIna	1	20	adj
86440	dṛś	dfS	dfS	1	20	f
87533	janaka	janaka	janaka	1	20	m
89349	jīvana	jIvana	jIvana	1	20	n
92588	pavana	pavana	pavana	1	20	m
93361	pāṇḍu	pARqu	pARqu	1	20	adj
95900	taṇḍula	taRqula	taRqula	1	20	mfn
96010	tathāvidha	taTAviDa	taTAviDa	1	20	adj
96143	tanaya	tanaya	tanaya	1	20	m
96156	tanu	tanu	tanu	1	20	adj
97061	tādṛśa	tAdfSa	tAdfSa	1	20	adj
102988	sthiti	sTiti	sTiti	1	20	f
106321	sindhu	sinDu	sinDu	1	20	mf
113078	sārasa	sArasa	sArasa	1	20	m
113465	sāhasa	sAhasa	sAhasa	1	20	n
116088	śarad	Sarad	Sarad	1	20	f
123102	vibhrama	viBrama	viBrama	1	20	m
126594	śṛgāla	SfgAla	SfgAla	1	20	m
128919	ga	ga	ga	1	20	adj
130005	gāmin	gAmin	gAmin	1	20	adj
134152	krodha	kroDa	kroDa	1	20	m
139532	viṣṇu	vizRu	vizRu	1	20	m
141467	vihāra	vihAra	vihAra	1	20	m
144299	pīti	pIti	pIti	1	20	f
144623	puru	puru	puru	1	20	adj
147560	bālacandrikā	bAlacandrikA	bAlacandrikA	1	20	f
153186	priyā	priyA	priyA	1	20	f
156119	aś	aS	aS	1	20	1. P.
156209	khid	Kid	Kid	1	20	6. Ā.
156255	cit	cit	cit	1	20	3. P.
157155	jval	jval	jval	1	20	1. Ā.
157989	yojay	yojay	yojay	0	20	10. Ā.
158128	śās	SAs	SAs	1	20	1. P.
158707	pīḍay	pIqay	pIqay	0	20	10. Ā.
159407	daṃś	daMS	daMS	1	20	1. Ā.
159998	āsad	Asad	Asad	1	20	1.P.,2.P.,1.Ā.
160455	upapad	upapad	upapad	1	20	4.P.,4.Ā.
162523	pratipad	pratipad	pratipad	1	20	4.P.,4.Ā.
163144	prahi	prahi	prahi	1	20	5.P.
164494	vihā	vihA	vihA	1	20	3.Ā.,1.P.,3.P.
164497	vihṛ	vihf	vihf	1	20	1.P.,1.Ā.
166116	kevala	kevala	kevala	1	20	adj
166286	tapasvin	tapasvin	tapasvin	1	20	m
175928	akṣa	akza	akza	1	20	adj
214751	ava	ava	ava	1	20	ind
1696	kanduka	kanduka	kanduka	1	19	mn
4883	koṭi	kowi	kowi	1	19	f
5461	akṣama	akzama	akzama	1	19	adj
6617	ajñāna	ajYAna	ajYAna	1	19	n
7167	atithi	atiTi	atiTi	1	19	m
9854	ananta	ananta	ananta	1	19	adj
12365	karmānta	karmAnta	karmAnta	1	19	m
13462	kāṇḍa	kARqa	kARqa	1	19	mn
13625	kānti	kAnti	kAnti	1	19	f
14735	pakva	pakva	pakva	1	19	adj
15223	paṭa	pawa	pawa	1	19	mn
15254	paṭala	pawala	pawala	1	19	mn
15446	paṇḍita	paRqita	paRqita	1	19	m
15670	patnī	patnI	patnI	1	19	f
20280	pala	pala	pala	1	19	mn
22581	kāla	kAla	kAla	1	19	adj
